CustID,Mark
C005061368,small
C005064167,small
C005135886,small
C005067282,small
C005063638,small
C005049685,small
C005177915,small
C005184166,small
C005181294,small
C005155219,small
C005067014,small
C005064168,small
C005131998,small
C005064169,small
C005138982,small
C005064171,small
C005177925,small
C005107687,small
C005061814,small
C005064172,small
C005135916,small
C005065332,small
C005157982,small
C005064173,small
C005148242,small
C005155225,small
C005154719,small
C005127770,small
C005049552,small
C005148902,small
C005111518,small
C005148905,small
C005064620,small
C005060220,small
C005148266,small
C005052997,small
C005078946,small
C005184478,small
C005055762,small
C005148943,small
C005048834,small
C005112465,small
C005060020,small
C005139943,small
C005164972,small
C005158712,small
C005068290,small
C005136464,small
C005059924,small
C005062582,small
C005078950,small
C005158720,small
C005158001,small
C005152230,small
C005058540,small
C005062319,small
C005181500,small
C005063169,small
C005132011,small
C005121945,small
C005078953,small
C005158747,small
C005148276,small
C005184560,small
C005135927,small
C005153169,small
C005054300,small
C005146755,small
C005111933,small
C005064175,small
C005147403,small
C005184603,small
C005054301,small
C005059161,small
C005064487,small
C005158878,small
C005127163,small
C005064176,small
C005058545,small
C005158922,small
C005181588,small
C005060891,small
C005059480,small
C005052284,small
C005065165,small
C005144519,small
C005048989,small
C005149202,small
C005064624,small
C005149205,small
C005078961,small
C005158936,small
C005054317,small
C005158974,small
C005158043,small
C005058672,small
C005148328,small
C005184753,small
C005063643,small
C005149219,small
C005057520,small
C005121990,small
C005158054,small
C005057328,small
C005158063,small
C005158986,small
C005065293,small
C005155980,small
C005108889,small
C005166917,small
C005158066,small
C005158993,small
C005054321,small
C005149333,small
C005165191,small
C005117958,small
C005165215,small
C005057612,small
C005134919,small
C005128074,small
C005078966,small
C005053009,small
C005158067,small
C005111599,small
C005054329,small
C005068738,small
C005057965,small
C005102593,small
C005055288,small
C005159025,small
C005068413,small
C005185120,small
C005154730,small
C005185122,small
C005125321,small
C005063040,small
C005055772,small
C005089356,small
C005118227,small
C005052769,small
C005063644,small
C005142152,small
C005061618,small
C005058702,small
C005088945,small
C005151930,small
C005173432,small
C005185182,small
C005059856,small
C005128144,small
C005051910,small
C005125586,small
C005060023,small
C005162207,small
C005053419,small
C005149487,small
C005119858,small
C005065719,small
C005098326,small
C005064180,small
C005135979,small
C005050507,small
C005153041,small
C005185476,small
C005139065,small
C005120652,small
C005119864,small
C005146778,small
C005064049,small
C005055346,small
C005063645,small
C005185554,small
C005165406,small
C005124939,small
C005118896,small
C005151853,small
C005058360,small
C005051935,small
C005119898,small
C005149567,small
C005154771,small
C005167046,small
C005181728,small
C005167065,small
C005119925,small
C005151935,small
C005173451,small
C005142891,small
C005161419,small
C005185790,small
C005054391,small
C005067342,small
C005181748,small
C005057267,small
C005063646,small
C005058990,small
C005063647,small
C005136681,small
C005063648,small
C005185860,small
C005118182,small
C005140133,small
C005152122,small
C005185916,small
C005171974,small
C005064185,small
C005158140,small
C005059371,small
C005181779,small
C005149614,small
C005153789,small
C005186015,small
C005148362,small
C005149628,small
C005066626,small
C005155323,small
C005059140,small
C005082091,small
C005117894,small
C005134775,small
C005078977,small
C005155324,small
C005156270,small
C005156093,small
C005158152,small
C005051232,small
C005067051,small
C005130318,small
C005063651,small
C005053931,small
C005067052,small
C005142199,small
C005078980,small
C005082114,small
C005171731,small
C005053052,small
C005165601,small
C005152255,small
C005127179,small
C005171461,small
C005049129,small
C005167177,small
C005181939,small
C005186378,small
C005181947,small
C005063026,small
C005158178,small
C005186411,small
C005181958,small
C005171962,small
C005119943,small
C005113838,small
C005162798,small
C005167209,small
C005117599,small
C005052416,small
C005181974,small
C005174650,small
C005161965,small
C005122096,small
C005148416,small
C005056085,small
C005060184,small
C005113846,small
C005078992,small
C005065742,small
C005153058,small
C005050470,small
C005182008,small
C005144641,small
C005182009,small
C005132269,small
C005154853,small
C005065334,small
C005137734,small
C005186615,small
C005063652,small
C005162392,small
C005050611,small
C005149771,small
C005052718,small
C005186708,small
C005117233,small
C005155891,small
C005182029,small
C005142369,small
C005154884,small
C005155396,small
C005182043,small
C005159586,small
C005158216,small
C005140382,small
C005136051,small
C005063376,small
C005156306,small
C005162872,small
C005165630,small
C005128416,small
C005063653,small
C005174824,small
C005061642,small
C005051540,small
C005151744,small
C005117979,small
C005048724,small
C005149848,small
C005057253,small
C005122461,small
C005063654,small
C005118742,small
C005063034,small
C005113869,small
C005124192,small
C005051776,small
C005068478,small
C005136829,small
C005066478,small
C005153304,small
C005158237,small
C005058228,small
C005067062,small
C005128478,small
C005063655,small
C005128496,small
C005050326,small
C005117987,small
C005059012,small
C005134261,small
C005060304,small
C005120852,small
C005059594,small
C005149952,small
C005120022,small
C005102626,small
C005139261,small
C005062060,small
C005139265,small
C005099195,small
C005136071,small
C005125670,small
C005158259,small
C005125010,small
C005102968,small
C005175340,small
C005064069,small
C005143269,small
C005056002,small
C005060850,small
C005066481,small
C005065772,small
C005066093,small
C005111651,small
C005108982,small
C005066550,small
C005059352,small
C005175426,small
C005139305,small
C005171874,small
C005139306,small
C005117301,small
C005165901,small
C005150133,small
C005118505,small
C005054883,small
C005059089,small
C005134291,small
C005064077,small
C005107724,small
C005142731,small
C005064660,small
C005125330,small
C005159950,small
C005182127,small
C005170200,small
C005057553,small
C005066641,small
C005107622,small
C005136991,small
C005059763,small
C005121019,small
C005052389,small
C005117659,small
C005139337,small
C005051415,small
C005144201,small
C005055459,small
C005118598,small
C005048689,small
C005177700,small
C005140739,small
C005145267,small
C005160015,small
C005148467,small
C005068795,small
C005173553,small
C005121087,small
C005089081,small
C005059357,small
C005173576,small
C005099317,small
C005158325,small
C005170259,small
C005048036,small
C005055057,small
C005079029,small
C005151760,small
C005120132,small
C005065335,small
C005173599,small
C005098400,small
C005182452,small
C005104770,small
C005064084,small
C005062076,small
C005165960,small
C005137871,small
C005162012,small
C005088742,small
C005154981,small
C005098813,small
C005104599,small
C005051767,small
C005152154,small
C005155671,small
C005151529,small
C005118120,small
C005165977,small
C005048211,small
C005066492,small
C005168205,small
C005060970,small
C005168215,small
C005166003,small
C005066389,small
C005064095,small
C005098921,small
C005058349,small
C005060456,small
C005061665,small
C005160085,small
C005064096,small
C005162428,small
C005166038,small
C005177289,small
C005124933,small
C005121190,small
C005058039,small
C005068875,small
C005050114,small
C005064856,small
C005173610,small
C005135450,small
C005098371,small
C005068880,small
C005166110,small
C005064322,small
C005063237,small
C005141054,small
C005060071,small
C005067450,small
C005132171,small
C005146842,small
C005158342,small
C005175839,small
C005145298,small
C005150238,small
C005166141,small
C005098816,small
C005152165,small
C005121220,small
C005062297,small
C005068897,small
C005173671,small
C005168524,small
C005139449,small
C005104777,small
C005173680,small
C005064859,small
C005158360,small
C005060546,small
C005057571,small
C005143089,small
C005059603,small
C005062651,small
C005089040,small
C005056482,small
C005117720,small
C005050631,small
C005061159,small
C005188905,small
C005139466,small
C005056483,small
C005053369,small
C005098831,small
C005051760,small
C005188940,small
C005133818,small
C005188943,small
C005134737,small
C005143093,small
C005142739,small
C005156173,small
C005129713,small
C005150336,small
C005050557,small
C005153511,small
C005098372,small
C005051173,small
C005068623,small
C005098841,small
C005047985,small
C005153513,small
C005060084,small
C005063424,small
C005061985,small
C005118823,small
C005124245,small
C005050734,small
C005173704,small
C005121323,small
C005061314,small
C005057719,small
C005049104,small
C005189155,small
C005063836,small
C005132522,small
C005065331,small
C005172014,small
C005059933,small
C005098339,small
C005151749,small
C005063194,small
C005156214,small
C005168654,small
C005162826,small
C005160339,small
C005104731,small
C005057287,small
C005133956,small
C005053365,small
C005155154,small
C005067696,small
C005063666,small
C005058836,small
C005173724,small
C005056092,small
C005155158,small
C005098464,small
C005125385,small
C005066816,small
C005142741,small
C005170371,small
C005054548,small
C005121359,small
C005173761,small
C005047956,small
C005055292,small
C005056505,small
C005066117,small
C005189603,small
C005148511,small
C005150568,small
C005148519,small
C005153567,small
C005058582,small
C005117743,small
C005166535,small
C005150571,small
C005057104,small
C005050042,small
C005151815,small
C005057726,small
C005146422,small
C005064860,small
C005065622,small
C005116549,small
C005062299,small
C005065882,small
C005064137,small
C005050411,small
C005064138,small
C005049821,small
C005155890,small
C005049269,small
C005062300,small
C005049090,small
C005153092,small
C005084328,small
C005182874,small
C005189851,small
C005055800,small
C005088798,small
C005063063,small
C005160541,small
C005166613,small
C005144992,small
C005066758,small
C005067506,small
C005192150,small
C005160562,small
C005058988,small
C005189888,small
C005118875,small
C005064352,small
C005166642,small
C005064862,small
C005112064,small
C005109502,small
C005173854,small
C005160574,small
C005182929,small
C005063429,small
C005052971,small
C005063802,small
C005182945,small
C005051596,small
C005182950,small
C005160596,small
C005109693,small
C005150637,small
C005055254,small
C005099277,small
C005064456,small
C005137270,small
C005061811,small
C005128887,small
C005151171,small
C005110872,small
C005171359,small
C005064683,small
C005162831,small
C005146905,small
C005143272,small
C005177291,small
C005183080,small
C005155738,small
C005048034,small
C005059892,small
C005064140,small
C005050197,small
C005147110,small
C005082495,small
C005148566,small
C005058300,small
C005166710,small
C005190154,small
C005048011,small
C005160788,small
C005120406,small
C005059166,small
